COUNTRY,Country,WEEK,Week number,GENDER,Gender,AGE,Age,VARIABLE,Variable,YEAR,Year,Value,Flag Codes,Flags
GRC,Greece,30,30,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,395,,
FIN,Finland,25,25,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,0,,
FIN,Finland,25,25,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,0.2,,
FIN,Finland,25,25,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,5.4,,
POL,Poland,27,27,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,78,,
POL,Poland,27,27,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,79,,
POL,Poland,27,27,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,18,,
TUR,Türkiye,28,28,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,138,,
TUR,Türkiye,28,28,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,295,,
TUR,Türkiye,28,28,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,94,,
CAN,Canada,6,6,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,0,,
CAN,Canada,6,6,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,8.9,,
CAN,Canada,6,6,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,11.6,,
BEL,Belgium,23,23,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,6.1,,
BEL,Belgium,23,23,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,2.7,,
BEL,Belgium,23,23,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,2,,
GBR,United Kingdom,50,50,TOTAL,Total,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,2020,278,,
GBR,United Kingdom,50,50,TOTAL,Total,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2021,2021,167,,
GBR,United Kingdom,11,11,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,5,,
GBR,United Kingdom,11,11,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,1046,,
GBR,United Kingdom,11,11,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,829,,
MEX,Mexico,25,25,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,4986,,
MEX,Mexico,25,25,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,769,,
MEX,Mexico,25,25,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,117,,
SVK,Slovak Republic,53,53,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,23.7,,
CZE,Czech Republic,12,12,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,1,,
CZE,Czech Republic,12,12,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,1204,,
CZE,Czech Republic,12,12,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,191,,
LUX,Luxembourg,42,42,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,7,,
LUX,Luxembourg,42,42,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,5,,
LUX,Luxembourg,42,42,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,5,,
CHL,Chile,11,11,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,0,,
CHL,Chile,11,11,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,23.7,,
CHL,Chile,11,11,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,24.5,,
CHE,Switzerland,45,45,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,521,,
CHE,Switzerland,45,45,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,59,,
CHE,Switzerland,45,45,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,7,,
SWE,Sweden,29,29,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,3.8,,
SWE,Sweden,29,29,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,0.2,,
SWE,Sweden,29,29,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,6.9,,
GBR,United Kingdom,35,35,MALE,Males,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,2020,57,,
GBR,United Kingdom,35,35,MALE,Males,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2021,2021,353,,
NZL,New Zealand,38,38,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,0.2,,
NZL,New Zealand,38,38,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,0,,
NZL,New Zealand,38,38,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,0,,
PRT,Portugal,46,46,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,527,,
PRT,Portugal,46,46,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,79,,
PRT,Portugal,46,46,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,48,,
ESP,Spain,36,36,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,6.6,,
ESP,Spain,36,36,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,5.5,,
ESP,Spain,36,36,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,2,,
ITA,Italy,18,18,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,15.1,,
ITA,Italy,18,18,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,11.5,,
ITA,Italy,18,18,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,7.4,,
NOR,Norway,2,2,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,2.3,,
NOR,Norway,2,2,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,3.3,,
PRT,Portugal,23,23,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,50,,
PRT,Portugal,23,23,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,10,,
PRT,Portugal,23,23,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,262,,
CZE,Czech Republic,9,9,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,0,,
CZE,Czech Republic,9,9,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,1419,,
CZE,Czech Republic,9,9,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,289,,
LVA,Latvia,28,28,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,0.2,,
LVA,Latvia,28,28,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,1.4,,
LVA,Latvia,28,28,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,2.5,,
GBR,United Kingdom,53,53,TOTAL,Total,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,2020,30,,
USA,United States,44,44,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,11.1,,
USA,United States,44,44,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,11,,
USA,United States,44,44,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,3.7,,
POL,Poland,21,21,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,71,,
POL,Poland,21,21,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,816,,
POL,Poland,21,21,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,43,,
SWE,Sweden,3,3,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,22.9,,
SWE,Sweden,3,3,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,12.5,,
TUR,Türkiye,34,34,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,147,,
TUR,Türkiye,34,34,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,1618,,
TUR,Türkiye,34,34,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,206,,
GBR,United Kingdom,36,36,FEMALE,Females,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,2020,5,,
GBR,United Kingdom,36,36,FEMALE,Females,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2021,2021,62,,
COL,Colombia,36,36,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,2121,,
COL,Colombia,36,36,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,371,,
COL,Colombia,36,36,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,62,,
ITA,Italy,15,15,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,21.8,,
ITA,Italy,15,15,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,17,,
ITA,Italy,15,15,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,7.9,,
DNK,Denmark,18,18,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,31,,
DNK,Denmark,18,18,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,7,,
DNK,Denmark,18,18,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,43,,
GBR,United Kingdom,17,17,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,9009,,
GBR,United Kingdom,17,17,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,232,,
GBR,United Kingdom,17,17,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,1249,,
ISR,Israel,22,22,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,6,,
ISR,Israel,22,22,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,4,,
ISR,Israel,22,22,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,14,,
PRT,Portugal,20,20,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,69,,
PRT,Portugal,20,20,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,7,,
PRT,Portugal,20,20,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,223,,
COL,Colombia,13,13,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,6,,
COL,Colombia,13,13,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,1132,,
COL,Colombia,13,13,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,92,,
CZE,Czech Republic,35,35,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,8,,
CZE,Czech Republic,35,35,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,2,,
CZE,Czech Republic,35,35,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,46,,
GBR,United Kingdom,27,27,TOTAL,Total,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,2020,44,,
GBR,United Kingdom,27,27,TOTAL,Total,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2021,2021,45,,
GBR,United Kingdom,27,27,TOTAL,Total,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2022,2022,44,,
NLD,Netherlands,5,5,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,406,,
NLD,Netherlands,5,5,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,72,,
KOR,Korea,33,33,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,0,,
KOR,Korea,33,33,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,59,,
KOR,Korea,33,33,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,421,,
GBR,United Kingdom,41,41,MALE,Males,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,2020,242,,
GBR,United Kingdom,41,41,MALE,Males,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2021,2021,431,,
LUX,Luxembourg,6,6,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,18,,
LUX,Luxembourg,6,6,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,15.6,,
AUT,Austria,40,40,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,2.5,,
AUT,Austria,40,40,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,4.6,,
AUT,Austria,40,40,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,5.3,,
CAN,Canada,39,39,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,50,,
CAN,Canada,39,39,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,298,,
CAN,Canada,39,39,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,204,,
NOR,Norway,38,38,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,2,,
NOR,Norway,38,38,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,7,,
NOR,Norway,38,38,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,0,,
GRC,Greece,33,33,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,17,,
GRC,Greece,33,33,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,208,,
GRC,Greece,33,33,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,269,,
FRA,France,21,21,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,5,,
FRA,France,21,21,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,7.1,,
FRA,France,21,21,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,3.1,,
HUN,Hungary,16,16,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,91,,
HUN,Hungary,16,16,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,933,,
HUN,Hungary,16,16,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,150,,
CHL,Chile,47,47,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,253,,
CHL,Chile,47,47,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,188,,
CHL,Chile,47,47,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,192,,
MEX,Mexico,22,22,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,4178,,
MEX,Mexico,22,22,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,654,,
MEX,Mexico,22,22,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,35,,
NLD,Netherlands,49,49,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,9.1,,
NLD,Netherlands,49,49,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,9.5,,
LUX,Luxembourg,16,16,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,5,,
LUX,Luxembourg,16,16,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,2,,
LUX,Luxembourg,16,16,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,5,,
AUT,Austria,37,37,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,1,,
AUT,Austria,37,37,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,5.4,,
AUT,Austria,37,37,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,1.8,,
GBR,United Kingdom,38,38,MALE,Males,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,2020,73,,
GBR,United Kingdom,38,38,MALE,Males,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2021,2021,491,,
GBR,United Kingdom,15,15,MALE,Males,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,2020,3626,,
GBR,United Kingdom,15,15,MALE,Males,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2021,2021,161,,
CHL,Chile,14,14,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,1,,
CHL,Chile,14,14,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,24.2,,
CHL,Chile,14,14,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,12.5,,
CAN,Canada,45,45,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,320,,
CAN,Canada,45,45,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,175,,
CAN,Canada,45,45,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,344,,
GBR,United Kingdom,30,30,TOTAL,Total,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,2020,27,,
GBR,United Kingdom,30,30,TOTAL,Total,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2021,2021,87,,
GBR,United Kingdom,30,30,TOTAL,Total,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2022,2022,71,,
LTU,Lithuania,32,32,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,0.4,,
LTU,Lithuania,32,32,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,6.9,,
LTU,Lithuania,32,32,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,2,,
LUX,Luxembourg,39,39,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,3,,
LUX,Luxembourg,39,39,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,1,,
LUX,Luxembourg,39,39,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,1,,
NZL,New Zealand,35,35,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,0,,
NZL,New Zealand,35,35,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,0.1,,
NZL,New Zealand,35,35,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,0,,
NLD,Netherlands,52,52,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,16.2,,
NLD,Netherlands,52,52,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,3.6,,
NOR,Norway,5,5,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,1.4,,
NOR,Norway,5,5,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,4.3,,
FRA,France,24,24,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,2.5,,
FRA,France,24,24,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,3,,
FRA,France,24,24,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,2.4,,
GBR,United Kingdom,23,23,FEMALE,Females,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,2020,794,,
GBR,United Kingdom,23,23,FEMALE,Females,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2021,2021,29,,
LTU,Lithuania,9,9,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,0,,
LTU,Lithuania,9,9,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,9.5,,
LTU,Lithuania,9,9,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,11,,
PRT,Portugal,26,26,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,38,,
PRT,Portugal,26,26,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,31,,
PRT,Portugal,26,26,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,136,,
DEU,Germany,30,30,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,0.2,,
DEU,Germany,30,30,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,0.4,,
DEU,Germany,30,30,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,5,,
GBR,United Kingdom,16,16,MALE,Males,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,2020,63,,
GBR,United Kingdom,16,16,MALE,Males,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2021,2021,5,,
SVN,Slovenia,31,31,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,1.3,,
SVN,Slovenia,31,31,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,0.3,,
SVN,Slovenia,31,31,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,12,,
DNK,Denmark,39,39,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,1.1,,
DNK,Denmark,39,39,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,0.4,,
DNK,Denmark,39,39,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,5,,
AUS,Australia,31,31,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,1.6,,
AUS,Australia,31,31,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,0.3,,
AUS,Australia,31,31,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,12.8,,
FRA,France,47,47,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,40.6,,
FRA,France,47,47,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,3.6,,
LVA,Latvia,22,22,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,0.4,,
LVA,Latvia,22,22,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,6.5,,
LVA,Latvia,22,22,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,2.1,,
TUR,Türkiye,31,31,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,114,,
TUR,Türkiye,31,31,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,723,,
TUR,Türkiye,31,31,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,381,,
FIN,Finland,22,22,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,0.8,,
FIN,Finland,22,22,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,0.5,,
FIN,Finland,22,22,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,5.7,,
ISL,Iceland,49,49,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,2.6,,
ISL,Iceland,49,49,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,2.2,,
GBR,United Kingdom,14,14,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,3801,,
GBR,United Kingdom,14,14,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,422,,
GBR,United Kingdom,14,14,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,1134,,
BEL,Belgium,20,20,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,15.3,,
